year	aphiaid	scientificnameaccepted	date	xUTM	yUTM	season	eventid	mrgid	month	occurrence	gridnr	middleXgrid	middleYgrid
2007	109711	Alexandrium minutum	2007-11-13	1652849.6254809496	6766053.607405168	autumn	PHYPLA93-16_TS12_13.11.2007 _1406	NA	NA	0	773	1662500	6772500
2007	109711	Alexandrium minutum	2007-11-13	1677101.4561559279	6780044.469856598	autumn	PHYPLA93-16_TS13_13.11.2007 _1404	NA	NA	0	773	1662500	6772500
2007	109711	Alexandrium minutum	2007-11-13	1701915.921732146	6793072.735204486	autumn	PHYPLA93-16_TS14_13.11.2007 _1403	NA	NA	0	808	1697500	6807500
2007	109711	Alexandrium minutum	2007-11-14	1089165.6087459885	6271017.979685341	autumn	2007-11-14-56.2167-12.5167	NA	NA	0	281	1102500	6282500
2007	109711	Alexandrium minutum	2007-11-14	1120135.243174727	6226666.175961045	autumn	2007-11-14-55.785-12.9067	NA	NA	0	214	1137500	6212500
2007	109711	Alexandrium minutum	2007-11-14	1122844.5246604234	6196361.782378043	autumn	2007-11-14-55.5133-12.8808	NA	NA	0	214	1137500	6212500
2007	109711	Alexandrium minutum	2007-11-14	1129832.8754992783	6216967.3513645725	autumn	2007-11-14-55.6867-13.0367	NA	NA	0	214	1137500	6212500
2007	109711	Alexandrium minutum	2007-11-14	1207448.4606475057	6151133.428128259	autumn	2007-11-14-55-14.0833	NA	NA	0	148	1207500	6142500
2007	109711	Alexandrium minutum	2007-11-14	1322827.777619351	6199757.098635957	autumn	2007-11-14-55.25-15.9833	NA	NA	0	219	1312500	6212500
2007	109711	Alexandrium minutum	2007-11-14	1625760.0025087164	6801311.516195675	autumn	2007-11-14-59.776867-23.262983	NA	NA	0	806	1627500	6807500
2007	109711	Alexandrium minutum	2007-11-14	1625795.4888013003	6800944.497181562	autumn	Sampling_16812-Sample_15625-SubSample_28137	NA	NA	0	806	1627500	6807500
2007	109711	Alexandrium minutum	2007-11-14	1836649.2147482133	6950587.211586287	autumn	2007-11-14-60.388633-27.655133	NA	NA	0	948	1837500	6947500
2007	109711	Alexandrium minutum	2007-11-14	1836649.7075591276	6950587.040606486	autumn	Sampling_13355-Sample_15081-SubSample_25248	NA	NA	0	948	1837500	6947500
